,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
9193,"frozenset({'SurfaceCondition_Water (standing / moving)', 'Animal_None/Other', 'Impairment_None'})",frozenset({'Weather_Rain'}),0.0019593366651522036,0.0718139482053612,0.0017889595638346206,0.9130434782608695,12.714013100211458,0.0016482518620465152,10.674139595638339
3797,"frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Water (standing / moving)'})",frozenset({'Weather_Rain'}),0.0012494320763289414,0.0718139482053612,0.0011358473421172195,0.9090909090909091,12.658974082461626,0.001046120691701616,10.210046569741023
17134,"frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Water (standing / moving)', 'Impairment_None'})",frozenset({'Weather_Rain'}),0.001221035892776011,0.0718139482053612,0.001107451158564289,0.9069767441860466,12.629534607851252,0.0010197637502035856,9.978000056792373
355,frozenset({'SurfaceCondition_Water (standing / moving)'}),frozenset({'Weather_Rain'}),0.002044525215810995,0.0718139482053612,0.0018457519309404817,0.9027777777777778,12.57106454022231,0.001698926502987676,9.547056532744858
3310,"frozenset({'SurfaceCondition_Water (standing / moving)', 'Impairment_None'})",frozenset({'Weather_Rain'}),0.001987732848705134,0.0718139482053612,0.0017889595638346206,0.9000000000000001,12.532384341637012,0.001646212619991615,9.2818605179464
64281,"frozenset({'Weather_Rain', 'InjuryType_Injury', 'Impairment_Alcohol'})","frozenset({'RoadCharacteristics_Not at a Junction', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.002101317582916856,0.06710018173557473,0.0015333939118582463,0.7297297297297298,10.87522732211687,0.0013923951201603667,3.4517293275783745
79660,"frozenset({'Weather_Rain', 'InjuryType_Injury', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.0015049977283053157,0.06710018173557473,0.0010790549750113584,0.7169811320754716,10.685233832911473,0.0009780693539304447,3.296246024534302
59808,"frozenset({'Weather_Rain', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.0034075420263516582,0.06710018173557473,0.0024136756019990913,0.7083333333333334,10.556354916067148,0.0021850289127592864,3.1985136626208868
79980,"frozenset({'Weather_Rain', 'InjuryType_Property Damage Only', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.001817355747387551,0.06710018173557473,0.0012778282598818718,0.703125,10.478734659331359,0.0011558833589539758,3.142399387838064
78128,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Impairment_None'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.006019990913221263,0.07360290776919581,0.004600181735574738,0.7641509433962264,10.382075471698114,0.004157092899617517,3.927923671058609
78161,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'Impairment_None', 'DayNight_Day', 'SurfaceCondition_Wet', 'InjuryType_Property Damage Only', 'Animal_None/Other'})",0.006190368014538846,0.07215470240799636,0.004600181735574738,0.7431192660550459,10.298972087128885,0.004153517573689708,3.6119691941974423
64267,"frozenset({'Weather_Rain', 'InjuryType_Injury', 'Animal_None/Other', 'Impairment_Alcohol'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.002101317582916856,0.0717287596547024,0.0015333939118582463,0.7297297297297298,10.173460871798165,0.0013826690079950029,3.4346035892776023
44604,"frozenset({'Weather_Rain', 'InjuryType_Injury', 'Impairment_Alcohol'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.002101317582916856,0.0717287596547024,0.0015333939118582463,0.7297297297297298,10.173460871798165,0.0013826690079950029,3.4346035892776023
57774,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.006190368014538846,0.07360290776919581,0.004628577919127669,0.7477064220183486,10.158653301619664,0.004172948833096187,3.6719012019330055
78106,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Animal_None/Other', 'Impairment_None'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006019990913221263,0.07581781008632439,0.004600181735574738,0.7641509433962264,10.07877888488446,0.00414375920779473,3.9185324852339836
70516,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Impairment_None'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006019990913221263,0.07581781008632439,0.004600181735574738,0.7641509433962264,10.07877888488446,0.00414375920779473,3.9185324852339836
79640,"frozenset({'Weather_Rain', 'DayNight_Night', 'InjuryType_Injury', 'Animal_None/Other', 'Impairment_Alcohol'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.0015049977283053157,0.0717287596547024,0.0010790549750113584,0.7169811320754716,9.995727453353052,0.0009711033546768733,3.2798917158867176
71249,"frozenset({'Weather_Rain', 'InjuryType_Injury', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.0015049977283053157,0.0717287596547024,0.0010790549750113584,0.7169811320754716,9.995727453353052,0.0009711033546768733,3.2798917158867176
78144,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Animal_None/Other'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.006190368014538846,0.07436960472512494,0.004600181735574738,0.7431192660550459,9.992244396103283,0.004139806513230428,3.6033468958914776
70535,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.006190368014538846,0.07436960472512494,0.004600181735574738,0.7431192660550459,9.992244396103283,0.004139806513230428,3.6033468958914776
78136,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Animal_None/Other', 'Impairment_None'})",0.005054520672421627,0.09166288050885961,0.004600181735574738,0.9101123595505617,9.928908566893613,0.004136869811148994,10.105250454338924
59795,"frozenset({'Weather_Rain', 'Animal_None/Other', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.0034075420263516582,0.0717287596547024,0.0024136756019990913,0.7083333333333334,9.875164951174453,0.0021692568389776157,3.1826442526124494
42379,"frozenset({'Weather_Rain', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.0034075420263516582,0.0717287596547024,0.0024136756019990913,0.7083333333333334,9.875164951174453,0.0021692568389776157,3.1826442526124494
41420,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006190368014538846,0.07581781008632439,0.004628577919127669,0.7477064220183486,9.861883654606055,0.0041592377726369055,3.663122134566932
57764,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Animal_None/Other'})","frozenset({'DayNight_Day', 'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006190368014538846,0.07581781008632439,0.004628577919127669,0.7477064220183486,9.861883654606055,0.0041592377726369055,3.663122134566932
19838,"frozenset({'Weather_Rain', 'Animal_Deer'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.002101317582916856,0.09629145842798728,0.001987732848705134,0.9459459459459458,9.823778364031975,0.0017853939140256966,16.7186080190822
67369,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Animal_None/Other', 'Impairment_None'})",0.006190368014538846,0.09166288050885961,0.005565651976374375,0.8990825688073395,9.80857860691427,0.0049982250127518345,9.000795093139486
71402,"frozenset({'Weather_Rain', 'InjuryType_Property Damage Only', 'Impairment_Alcohol', 'DayNight_Night'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.001817355747387551,0.0717287596547024,0.0012778282598818718,0.703125,9.802553444180523,0.0011474715862704182,3.1268083885315288
79960,"frozenset({'Weather_Rain', 'DayNight_Night', 'InjuryType_Property Damage Only', 'Animal_None/Other', 'Impairment_Alcohol'})","frozenset({'RoadCharacteristics_Not at a Junction', 'SurfaceCondition_Wet'})",0.001817355747387551,0.0717287596547024,0.0012778282598818718,0.703125,9.802553444180523,0.0011474715862704182,3.1268083885315288
47665,"frozenset({'Weather_Rain', 'Animal_Deer', 'RoadCharacteristics_Not at a Junction'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.0020161290322580645,0.09629145842798728,0.0019025442980463425,0.9436619718309859,9.80005897965202,0.0017084082931512069,16.040826612903217
67350,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Impairment_None'})","frozenset({'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.006019990913221263,0.09660381644706952,0.005565651976374375,0.9245283018867925,9.57030825374641,0.004984097879180522,11.969999432076332
78098,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain', 'Impairment_None'})","frozenset({'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.004997728305315766,0.09660381644706952,0.004600181735574738,0.9204545454545454,9.528138528138527,0.004117382107715691,11.356980593236834
57756,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain'})","frozenset({'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.005054520672421627,0.09660381644706952,0.004628577919127669,0.9157303370786516,9.479235611570193,0.004140291931861132,10.72030137816143
70520,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.005054520672421627,0.09629145842798728,0.004600181735574738,0.9101123595505617,9.45164165553895,0.0041134745683728486,10.05375752498863
78114,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain', 'Animal_None/Other'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.005054520672421627,0.09629145842798728,0.004600181735574738,0.9101123595505617,9.45164165553895,0.0041134745683728486,10.05375752498863
36134,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.006190368014538846,0.09660381644706952,0.005650840527033167,0.9128440366972478,9.449357906034766,0.005052827351616846,10.365282527081002
19824,"frozenset({'Weather_Rain', 'Animal_Deer', 'Impairment_None'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.002101317582916856,0.10123239436619719,0.001987732848705134,0.9459459459459458,9.34430082256169,0.0017750114384626704,16.627200704225316
4841,"frozenset({'Animal_Deer', 'Weather_Rain'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.002101317582916856,0.10123239436619719,0.001987732848705134,0.9459459459459458,9.34430082256169,0.0017750114384626704,16.627200704225316
67358,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Animal_None/Other'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.006190368014538846,0.09629145842798728,0.005565651976374375,0.8990825688073395,9.337095766180852,0.004969572412048466,8.95493009375904
46063,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet', 'Impairment_None'})",0.006190368014538846,0.09629145842798728,0.005565651976374375,0.8990825688073395,9.337095766180852,0.004969572412048466,8.95493009375904
47640,"frozenset({'Weather_Rain', 'Animal_Deer', 'Impairment_None', 'RoadCharacteristics_Not at a Junction'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.0020161290322580645,0.10123239436619719,0.0019025442980463425,0.9436619718309859,9.321739130434782,0.0016984467287596548,15.95312499999999
20073,"frozenset({'Weather_Rain', 'Animal_Deer', 'RoadCharacteristics_Not at a Junction'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.0020161290322580645,0.10123239436619719,0.0019025442980463425,0.9436619718309859,9.321739130434782,0.0016984467287596548,15.95312499999999
63884,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'DayNight_Night'})","frozenset({'InjuryType_Property Damage Only', 'Animal_None/Other', 'SurfaceCondition_Wet'})",0.0011358473421172195,0.09660381644706952,0.0010222626079054976,0.9,9.316402116402116,0.0009125354197557139,9.033961835529308
67339,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Animal_None/Other', 'Impairment_None'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006019990913221263,0.10123239436619719,0.005565651976374375,0.9245283018867925,9.13273174733388,0.004956233882166237,11.90867077464789
46053,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Impairment_None'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006019990913221263,0.10123239436619719,0.005565651976374375,0.9245283018867925,9.13273174733388,0.004956233882166237,11.90867077464789
78081,"frozenset({'Impairment_None', 'DayNight_Day', 'Weather_Rain', 'Animal_None/Other', 'RoadCharacteristics_Parking Lot'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.004997728305315766,0.10123239436619719,0.004600181735574738,0.9204545454545454,9.092490118577075,0.004094249732835906,11.298792756539228
70501,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain', 'Impairment_None'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.004997728305315766,0.10123239436619719,0.004600181735574738,0.9204545454545454,9.092490118577075,0.004094249732835906,11.298792756539228
57746,"frozenset({'DayNight_Day', 'RoadCharacteristics_Parking Lot', 'Weather_Rain', 'Animal_None/Other'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.005054520672421627,0.10123239436619719,0.004628577919127669,0.9157303370786516,9.04582315583781,0.004116896689084987,10.665375586854447
41412,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'DayNight_Day'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.005054520672421627,0.10123239436619719,0.004628577919127669,0.9157303370786516,9.04582315583781,0.004116896689084987,10.665375586854447
36128,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot', 'Animal_None/Other'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006190368014538846,0.10123239436619719,0.005650840527033167,0.9128440366972478,9.017311527722377,0.005024174750913477,10.312175685693115
18377,"frozenset({'Weather_Rain', 'RoadCharacteristics_Parking Lot'})","frozenset({'InjuryType_Property Damage Only', 'SurfaceCondition_Wet'})",0.006190368014538846,0.10123239436619719,0.005650840527033167,0.9128440366972478,9.017311527722377,0.005024174750913477,10.312175685693115
